loan_amnt,PD,LGD,EAD,Expected_Loss,actual_default
12000.0,0.27265888,0.4402,12000.0,1440.2932677119998,0
35000.0,0.18041834,0.4402,35000.0,2779.70536438,0
5000.0,0.1151652,0.4402,5000.0,253.47860519999998,0
20000.0,0.021922762,0.4402,20000.0,193.00799664799996,0
11200.0,0.09920625,0.4402,11200.0,489.1106219999999,1
10000.0,0.16120163,0.4402,10000.0,709.60957526,0
12500.0,0.023143534,0.4402,12500.0,127.347295835,0
13000.0,0.3827691,0.4402,13000.0,2190.43445166,0
8000.0,0.06937589,0.4402,8000.0,244.314134224,0
9000.0,0.1267635,0.4402,9000.0,502.21163429999996,0
14400.0,0.023375243,0.4402,14400.0,148.17286034784001,0
15000.0,0.15353791,0.4402,15000.0,1013.8108197299999,0
20000.0,0.13049394,0.4402,20000.0,1148.86864776,0
18000.0,0.2312284,0.4402,18000.0,1832.16135024,0
28000.0,0.121604465,0.4402,28000.0,1498.8479938039998,0
18725.0,0.039887063,0.4402,18725.0,328.778889107935,0
10400.0,0.11567245,0.4402,10400.0,529.557729896,0
9600.0,0.50077957,0.4402,9600.0,2116.2544004543997,1
18275.0,0.06992883,0.4402,18275.0,562.55331190365,0
15925.0,0.04720232,0.4402,15925.0,330.8969956292,0
28000.0,0.5054788,0.4402,28000.0,6230.3294972799995,1
3000.0,0.37608156,0.4402,3000.0,496.65330813599996,0
25000.0,0.13585898,0.4402,25000.0,1495.1280748999998,0
7500.0,0.15475409,0.4402,7500.0,510.920628135,1
10000.0,0.99998295,0.4402,10000.0,4401.9249459,1
35000.0,0.27215204,0.4402,35000.0,4193.04648028,0
20000.0,0.08087565,0.4402,20000.0,712.0292225999999,0
10500.0,0.06947312,0.4402,10500.0,321.111707952,0
35000.0,0.0689269,0.4402,35000.0,1061.9567483,0
15000.0,0.24014099,0.4402,15000.0,1585.65095697,0
8950.0,0.13353586,0.4402,8950.0,526.1032458694,0
12000.0,0.082731985,0.4402,12000.0,437.0234375639999,0
12800.0,0.22106105,0.4402,12800.0,1245.581749888,1
16000.0,0.06861815,0.4402,16000.0,483.29135408,0
20000.0,0.09264286,0.4402,20000.0,815.6277394399999,1
20000.0,0.21198766,0.4402,20000.0,1866.3393586399998,0
7000.0,0.15614098,0.4402,7000.0,481.132815772,0
35000.0,0.13824561,0.4402,35000.0,2129.9501132699997,0
9575.0,0.15224038,0.4402,9575.0,641.6802612677001,0
19300.0,0.21326578,0.4402,19300.0,1811.8762096707999,0
28000.0,0.16640948,0.4402,28000.0,2051.096686688,0
35000.0,0.16920748,0.4402,35000.0,2606.97964436,0
22000.0,0.49098095,0.4402,22000.0,4754.85591218,0
19800.0,0.30909517,0.4402,19800.0,2694.0611379131997,0
24000.0,0.030465398,0.4402,24000.0,321.86083679039996,0
13000.0,0.27022067,0.4402,13000.0,1546.364806142,1
35000.0,0.24061154,0.4402,35000.0,3707.10199678,0
3975.0,0.03493646,0.4402,3975.0,61.1316430257,0
25000.0,0.09831152,0.4402,25000.0,1081.9182775999998,0
3475.0,0.37737736,0.4402,3475.0,577.2722607052,0
15000.0,0.05359052,0.4402,15000.0,353.85820356,0
4200.0,0.019505069,0.4402,4200.0,36.06175176996,0
23000.0,0.09451591,0.4402,23000.0,956.9357823859999,0
12500.0,0.2708741,0.4402,12500.0,1490.48473525,0
5000.0,0.2381503,0.4402,5000.0,524.1688103,0
2000.0,0.26720873,0.4402,2000.0,235.250565892,0
14400.0,0.010039243,0.4402,14400.0,63.637556667839995,0
18000.0,0.0615974,0.4402,18000.0,488.0731586399999,0
20000.0,0.99997437,0.4402,20000.0,8803.77435348,1
32725.0,0.07091832,0.4402,32725.0,1021.6170500844,0
35000.0,0.041776814,0.4402,35000.0,643.655373298,0
7175.0,0.23930171,0.4402,7175.0,755.8188964238499,0
9000.0,0.10758265,0.4402,9000.0,426.22094276999997,1
11000.0,0.12010916,0.4402,11000.0,581.592574552,0
5000.0,0.095635094,0.4402,5000.0,210.492841894,0
27000.0,0.12606904,0.4402,27000.0,1498.3809680159998,0
9000.0,0.054204706,0.4402,9000.0,214.74820423079998,0
12000.0,0.3143775,0.4402,12000.0,1660.6677059999997,0
10000.0,0.03765649,0.4402,10000.0,165.76386897999998,0
10000.0,0.28275838,0.4402,10000.0,1244.7023887599998,1
25000.0,0.12985791,0.4402,25000.0,1429.0862995499997,0
20000.0,0.19150908,0.4402,20000.0,1686.0459403199998,1
3000.0,0.9999428,0.4402,3000.0,1320.52446168,1
6000.0,0.10924332,0.4402,6000.0,288.533456784,0
10000.0,0.048560236,0.4402,10000.0,213.762158872,0
32000.0,0.08127456,0.4402,32000.0,1144.8659619839998,0
22400.0,0.24667099,0.4402,22400.0,2432.2943634751996,0
18000.0,0.24806656,0.4402,18000.0,1965.580194816,0
12000.0,0.21620175,0.4402,12000.0,1142.0641242,1
25000.0,0.1055269,0.4402,25000.0,1161.3235345,0
4800.0,0.23212813,0.4402,4800.0,490.4774535648,0
10800.0,0.10257428,0.4402,10800.0,487.65453900480003,0
20800.0,0.3585703,0.4402,20800.0,3283.127038048,1
24000.0,0.10926696,0.4402,24000.0,1154.383579008,0
8000.0,0.22005887,0.4402,8000.0,774.9593165919999,0
10775.0,0.17178713,0.4402,10775.0,814.81298459515,0
14000.0,0.53730243,0.4402,14000.0,3311.2874156039998,1
35000.0,0.089147456,0.4402,35000.0,1373.494854592,0
13200.0,0.03849131,0.4402,13200.0,223.65914553840003,0
21600.0,0.022738775,0.4402,21600.0,216.207549108,0
7500.0,0.14475128,0.4402,7500.0,477.89635092000003,0
5000.0,0.09898895,0.4402,5000.0,217.87467895,0
17000.0,0.103785105,0.4402,17000.0,776.6654547569999,0
10000.0,0.29133576,0.4402,10000.0,1282.46001552,1
16800.0,0.18000758,0.4402,16800.0,1331.2208568288002,0
12000.0,0.052804552,0.4402,12000.0,278.9347654848,0
15000.0,0.060318884,0.4402,15000.0,398.28559105200003,0
18000.0,0.12773913,0.4402,18000.0,1012.1537704680001,0
13450.0,0.18463863,0.4402,13450.0,1093.1880902547,1
5000.0,0.1918033,0.4402,5000.0,422.15906329999996,0
9000.0,0.4094327,0.4402,9000.0,1622.0904708599999,1
10000.0,0.16928904,0.4402,10000.0,745.2103540799999,0
10800.0,0.23737723,0.4402,10800.0,1128.5293317767998,0
16000.0,0.38846555,0.4402,16000.0,2736.04056176,1
10000.0,0.29589355,0.4402,10000.0,1302.5234071,0
12300.0,0.09688342,0.4402,12300.0,524.5714022532,0
10500.0,0.02901252,0.4402,10500.0,134.098768692,0
20000.0,0.06418763,0.4402,20000.0,565.10789452,0
15000.0,0.25793207,0.4402,15000.0,1703.12545821,0
9150.0,0.2220764,0.4402,9150.0,894.4859862120001,0
16750.0,0.057003394,0.4402,16750.0,420.3059751499,0
30000.0,0.17749144,0.4402,30000.0,2343.95195664,0
15000.0,0.035225186,0.4402,15000.0,232.59190315799998,0
20000.0,0.1483152,0.4402,20000.0,1305.7670208,0
3000.0,0.13241263,0.4402,3000.0,174.86411917799998,0
1600.0,0.19322206,0.4402,1600.0,136.0901612992,0
2400.0,0.24730283,0.4402,2400.0,261.2704938384,0
19200.0,0.2660458,0.4402,19200.0,2248.576534272,0
20400.0,0.10425723,0.4402,20400.0,936.2382659783999,0
8000.0,0.335561,0.4402,8000.0,1181.7116176,0
1800.0,0.21901862,0.4402,1800.0,173.5415937432,0
30000.0,0.053963248,0.4402,30000.0,712.638653088,0
21000.0,0.29291087,0.4402,21000.0,2707.726664454,1
35000.0,0.023604564,0.4402,35000.0,363.675517548,0
15000.0,0.031807024,0.4402,15000.0,210.021779472,0
18000.0,0.23999278,0.4402,18000.0,1901.6067916079996,0
21550.0,0.027270379,0.4402,21550.0,258.69526901149,0
15000.0,0.28325608,0.4402,15000.0,1870.33989624,0
4250.0,0.13209622,0.4402,4250.0,247.13221318699996,0
26400.0,0.19831085,0.4402,26400.0,2304.6259148880004,1
7000.0,0.08213017,0.4402,7000.0,253.07590583799998,0
14400.0,0.023017671,0.4402,14400.0,145.90625434848,0
28000.0,0.19043387,0.4402,28000.0,2347.211708072,0
7450.0,0.024878014,0.4402,7450.0,81.58719813286,0
11000.0,0.40400955,0.4402,11000.0,1956.29504301,0
21000.0,0.17030005,0.4402,21000.0,1574.28772221,0
8000.0,0.29718664,0.4402,8000.0,1046.5724714239998,0
6500.0,0.19061266,0.4402,6500.0,545.400004058,0
5500.0,0.057229288,0.4402,5500.0,138.5578291768,0
21000.0,0.29799804,0.4402,21000.0,2754.753481368,0
20000.0,0.23477465,0.4402,20000.0,2066.9560186,0
7000.0,0.2462287,0.4402,7000.0,758.7291161799999,1
7425.0,0.23599002,0.4402,7425.0,771.3298405197,0
5000.0,0.008239459,0.4402,5000.0,18.135049259,0
15000.0,0.06999534,0.4402,15000.0,462.17923002000003,0
6800.0,0.15499796,0.4402,6800.0,463.96469354559997,0
6000.0,0.3333992,0.4402,6000.0,880.57396704,0
35000.0,0.05073824,0.4402,35000.0,781.7240636799999,0
20000.0,0.048884157,0.4402,20000.0,430.376118228,0
15000.0,0.47925964,0.4402,15000.0,3164.5514029199994,0
12950.0,0.23502609,0.4402,12950.0,1339.7873783931,1
18000.0,0.014198338,0.4402,18000.0,112.50195097679999,0
17100.0,0.15347436,0.4402,17100.0,1155.2659669512,0
12000.0,0.055939708,0.4402,12000.0,295.4959135392,0
15000.0,0.4730845,0.4402,15000.0,3123.7769535,1
12000.0,0.060849153,0.4402,12000.0,321.4295658072,0
18000.0,0.057442192,0.4402,18000.0,455.14895253120005,0
5000.0,0.13467024,0.4402,5000.0,296.40919823999997,0
5000.0,0.1888595,0.4402,5000.0,415.67975950000005,0
13200.0,0.06911769,0.4402,13200.0,401.61801422159994,0
4200.0,0.14052524,0.4402,4200.0,259.8086847216,0
25000.0,0.026549036,0.4402,25000.0,292.17214118,0
30000.0,0.15649751,0.4402,30000.0,2066.70611706,1
7500.0,0.13411313,0.4402,7500.0,442.7744986949999,0
4900.0,0.33200163,0.4402,4900.0,716.1208758774,0
12225.0,0.018016774,0.4402,12225.0,96.95627835842998,0
14000.0,0.14389785,0.4402,14000.0,886.8136699799999,0
28000.0,0.51378715,0.4402,28000.0,6332.7348960399995,0
18650.0,0.14879191,0.4402,18650.0,1221.5414072843,0
9600.0,0.047899995,0.4402,9600.0,202.4215468704,0
6000.0,0.29068586,0.4402,6000.0,767.7594934320001,0
3750.0,0.22838148,0.4402,3750.0,377.00072810999995,0
5000.0,0.10042891,0.4402,5000.0,221.04403090999998,0
7000.0,0.18990593,0.4402,7000.0,585.1761327019999,1
30000.0,0.09328001,0.4402,30000.0,1231.8558120599998,0
12000.0,0.26252255,0.4402,12000.0,1386.74911812,0
1200.0,0.043886174,0.4402,1200.0,23.18243255376,0
20000.0,0.07041108,0.4402,20000.0,619.89914832,0
20000.0,0.66202104,0.4402,20000.0,5828.433236159999,1
16000.0,0.06782302,0.4402,16000.0,477.691094464,0
6300.0,0.17393312,0.4402,6300.0,482.3617643712,0
14000.0,0.1424796,0.4402,14000.0,878.0732788800001,0
20000.0,0.05788656,0.4402,20000.0,509.63327424,0
6000.0,0.21059528,0.4402,6000.0,556.224253536,0
3000.0,0.087723516,0.4402,3000.0,115.8476752296,0
10000.0,0.16372523,0.4402,10000.0,720.71846246,0
6000.0,0.20535897,0.4402,6000.0,542.394111564,0
25000.0,0.038921338,0.4402,25000.0,428.32932469,0
28000.0,0.26736292,0.4402,28000.0,3295.408406752,0
16000.0,0.0810589,0.4402,16000.0,570.91404448,0
16000.0,0.9999792,0.4402,16000.0,7043.053501439999,1
6000.0,0.06928939,0.4402,6000.0,183.007136868,0
12000.0,0.18919657,0.4402,12000.0,999.4119613679999,0
15000.0,0.13974294,0.4402,15000.0,922.7226328200001,0
1000.0,0.99998635,0.4402,1000.0,440.19399126999997,1
24000.0,0.99998796,0.4402,24000.0,10564.672799808,1
14825.0,0.2783148,0.4402,14825.0,1816.2726437819997,1
10000.0,0.08501342,0.4402,10000.0,374.22907483999995,0
30000.0,0.17906207,0.4402,30000.0,2364.69369642,0
20000.0,0.22449932,0.4402,20000.0,1976.4920132799998,0
35000.0,0.23345038,0.4402,35000.0,3596.7700046600003,0
1200.0,0.020424804,0.4402,1200.0,10.78919846496,0
5925.0,0.11347041,0.4402,5925.0,295.95182130585,0
10800.0,0.28577948,0.4402,10800.0,1358.6413726367996,0
12000.0,0.19672474,0.4402,12000.0,1039.178766576,0
10000.0,0.017754594,0.4402,10000.0,78.15572278799999,0
22000.0,0.15496562,0.4402,22000.0,1500.749050328,0
6000.0,0.10269606,0.4402,6000.0,271.240833672,1
24000.0,0.08563413,0.4402,24000.0,904.7074566240001,1
13000.0,0.22819553,0.4402,13000.0,1305.8717399779998,0
12000.0,0.040044185,0.4402,12000.0,211.52940284399997,0
8175.0,0.19899613,0.4402,8175.0,716.1144382825499,1
12000.0,0.3343794,0.4402,12000.0,1766.32574256,0
20000.0,0.9999884,0.4402,20000.0,8803.897873599999,1
9500.0,0.075074054,0.4402,9500.0,313.9521864226,0
5000.0,0.30766013,0.4402,5000.0,677.1599461299999,0
2000.0,0.16026616,0.4402,2000.0,141.09832726399998,0
8000.0,0.3040042,0.4402,8000.0,1070.58119072,1
16000.0,0.31208944,0.4402,16000.0,2198.108343808,0
25000.0,0.1773835,0.4402,25000.0,1952.1054175,0
4600.0,0.11520215,0.4402,4600.0,233.275137578,0
24800.0,0.08457386,0.4402,24800.0,923.2894466656,0
10000.0,0.036134396,0.4402,10000.0,159.06361119199997,0
22000.0,0.040739525,0.4402,22000.0,394.53785590999996,0
9600.0,0.09870024,0.4402,9600.0,417.09931822079994,0
2000.0,0.08504951,0.4402,2000.0,74.877588604,0
3650.0,0.14542322,0.4402,3650.0,233.6558502706,0
16625.0,0.039092463,0.4402,16625.0,286.09134928447503,0
32000.0,0.34293258,0.4402,32000.0,4830.685494911999,0
10000.0,0.05015316,0.4402,10000.0,220.77421032,0
10000.0,0.24634509,0.4402,10000.0,1084.41108618,0
10500.0,0.070512235,0.4402,10500.0,325.9146013935,0
9000.0,0.13153867,0.4402,9000.0,521.129902806,0
16000.0,0.11385196,0.4402,16000.0,801.8821246719999,0
30000.0,0.14567208,0.4402,30000.0,1923.74548848,0
26425.0,0.15124649,0.4402,26425.0,1759.3422769296499,0
4000.0,0.36081472,0.4402,4000.0,635.322558976,1
8000.0,0.2862915,0.4402,8000.0,1008.2041463999998,0
9600.0,0.046320226,0.4402,9600.0,195.74556945791997,0
8000.0,0.066035144,0.4402,8000.0,232.5493631104,0
18000.0,0.15995045,0.4402,18000.0,1267.38338562,0
16000.0,0.13863245,0.4402,16000.0,976.4160718399999,0
7200.0,0.3954319,0.4402,7200.0,1253.297681136,1
35000.0,0.09028334,0.4402,35000.0,1390.9954193800002,0
23000.0,0.0830984,0.4402,23000.0,841.33806064,0
5000.0,0.99999577,0.4402,5000.0,2200.99068977,1
9700.0,0.24484481,0.4402,9700.0,1045.4726480113998,0
20000.0,0.2555391,0.4402,20000.0,2249.7662364000003,1
20000.0,0.16202247,0.4402,20000.0,1426.44582588,0
25000.0,0.2986884,0.4402,25000.0,3287.0658420000004,1
25000.0,0.17174648,0.4402,25000.0,1890.0700124,0
20000.0,0.0719988,0.4402,20000.0,633.8774351999999,0
10000.0,0.18473674,0.4402,10000.0,813.21112948,0
4200.0,0.20153679,0.4402,4200.0,372.6092788236,0
16725.0,0.36061752,0.4402,16725.0,2654.9905952843997,0
18075.0,0.14347231,0.4402,18075.0,1141.55393383065,0
12000.0,0.15134813,0.4402,12000.0,799.4813619119999,0
7500.0,0.2024955,0.4402,7500.0,668.53889325,0
25000.0,0.21829854,0.4402,25000.0,2402.3754327,0
28000.0,0.22567391,0.4402,28000.0,2781.566345096,0
11000.0,0.2478367,0.4402,11000.0,1200.07486874,0
3400.0,0.41788363,0.4402,3400.0,625.4380713484001,0
8050.0,0.30637082,0.4402,8050.0,1085.6587014602,0
10000.0,0.46388865,0.4402,10000.0,2042.0378373,1
20000.0,0.037773125,0.4402,20000.0,332.55459249999996,1
7000.0,0.12366536,0.4402,7000.0,381.062440304,0
12000.0,0.12736976,0.4402,12000.0,672.818020224,0
35000.0,0.027637228,0.4402,35000.0,425.806771796,0
15000.0,0.4189599,0.4402,15000.0,2766.3922196999997,1
35000.0,0.6407521,0.4402,35000.0,9872.0676047,0
9500.0,0.054460153,0.4402,9500.0,227.74691383069998,0
3000.0,0.12051646,0.4402,3000.0,159.154037076,0
9000.0,0.17600873,0.4402,9000.0,697.311386514,0
16000.0,0.29399967,0.4402,16000.0,2070.698475744,0
10000.0,0.9999862,0.4402,10000.0,4401.9392524,1
6100.0,0.010256034,0.4402,6100.0,27.53970761748,0
35000.0,0.3685342,0.4402,35000.0,5678.0064194,0
25000.0,0.36373958,0.4402,25000.0,4002.9540779,1
16000.0,0.15993907,0.4402,16000.0,1126.482857824,0
15000.0,0.04368603,0.4402,15000.0,288.45885609,0
10000.0,0.08399648,0.4402,10000.0,369.75250496,0
15725.0,0.07378315,0.4402,15725.0,510.73766285675,0
5000.0,0.43194035,0.4402,5000.0,950.7007103499999,0
16000.0,0.19994053,0.4402,16000.0,1408.221140896,0
24000.0,0.07761455,0.4402,24000.0,819.98219784,1
10000.0,0.9999878,0.4402,10000.0,4401.9462956,1
30000.0,0.40706632,0.4402,30000.0,5375.71782192,0
4000.0,0.028562604,0.4402,4000.0,50.29303312319999,0
24000.0,0.17539129,0.4402,24000.0,1852.973900592,0
10000.0,0.3612643,0.4402,10000.0,1590.2854485999999,0
3600.0,0.38751435,0.4402,3600.0,614.1017407319999,1
8000.0,0.1598746,0.4402,8000.0,563.01439136,0
15375.0,0.101116724,0.4402,15375.0,684.3655717863,0
5000.0,0.38062775,0.4402,5000.0,837.76167775,0
8000.0,0.033820577,0.4402,8000.0,119.10254396319998,0
20625.0,0.36008227,0.4402,20625.0,3269.23193961375,1
10000.0,0.0754646,0.4402,10000.0,332.19516920000007,0
21000.0,0.15671542,0.4402,21000.0,1448.7086855639998,0
10500.0,0.23025897,0.4402,10500.0,1064.279985237,0
30000.0,0.25977814,0.4402,30000.0,3430.63011684,0
3000.0,0.9999407,0.4402,3000.0,1320.52168842,1
12000.0,0.5561701,0.4402,12000.0,2937.91293624,1
16000.0,0.26624992,0.4402,16000.0,1875.2514365439997,0
24025.0,0.020170467,0.4402,24025.0,213.318925750935,0
23225.0,0.1538385,0.4402,23225.0,1572.7902113325,0
6000.0,0.03707825,0.4402,6000.0,97.9310739,0
14400.0,0.041471615,0.4402,14400.0,262.8835908912,0
8400.0,0.9999648,0.4402,8400.0,3697.549841664,1
15000.0,0.3037968,0.4402,15000.0,2005.9702703999997,1
21000.0,0.14254552,0.4402,21000.0,1317.7192959840002,0
5000.0,0.54349357,0.4402,5000.0,1196.2293475699998,0
16000.0,0.14006187,0.4402,16000.0,986.483762784,0
15600.0,0.19783945,0.4402,15600.0,1358.587243884,0
19800.0,0.11071173,0.4402,19800.0,964.9590102107999,0
24000.0,0.035751037,0.4402,24000.0,377.7025556976,0
9700.0,0.048861012,0.4402,9700.0,208.63358957928,0
18000.0,0.21923608,0.4402,18000.0,1737.139003488,1
13000.0,0.47940072,0.4402,13000.0,2743.418560272,1
31750.0,0.1367431,0.4402,31750.0,1911.169425685,0
16000.0,0.5838199,0.4402,16000.0,4111.96031968,1
16000.0,0.37542155,0.4402,16000.0,2644.16906096,1
18900.0,0.3486056,0.4402,18900.0,2900.321898768,0
15000.0,0.13718794,0.4402,15000.0,905.85196782,0
15000.0,0.49851832,0.4402,15000.0,3291.7164669599997,1
16800.0,0.07476964,0.4402,16800.0,552.9484048703999,0
6000.0,0.61558133,0.4402,6000.0,1625.8734087960001,1
26000.0,0.15361014,0.4402,26000.0,1758.098774328,0
11000.0,0.1794816,0.4402,11000.0,869.0858035199999,0
8000.0,0.9999918,0.4402,8000.0,3521.5711228799996,1
7900.0,0.042857017,0.4402,7900.0,149.03870517886,0
13725.0,0.21017005,0.4402,13725.0,1269.7938487372498,0
27000.0,0.28860807,0.4402,27000.0,3430.222355178,1
18000.0,0.12913042,0.4402,18000.0,1023.177795912,0
16000.0,0.38772494,0.4402,16000.0,2730.8242974080003,0
5000.0,0.24804,0.4402,5000.0,545.9360399999999,0
2200.0,0.18924071,0.4402,2200.0,183.26827319240002,0
10000.0,0.11185074,0.4402,10000.0,492.36695748,0
10000.0,0.081199594,0.4402,10000.0,357.44061278799995,0
8000.0,0.17648719,0.4402,8000.0,621.5172883039999,0
6000.0,0.14091606,0.4402,6000.0,372.187497672,1
2800.0,0.11014418,0.4402,2800.0,135.75931050079998,0
25000.0,0.11283223,0.4402,25000.0,1241.71869115,0
19200.0,0.037865754,0.4402,19200.0,320.03529428736,0
15400.0,0.1527971,0.4402,15400.0,1035.823764668,0
5000.0,0.1476022,0.4402,5000.0,324.87244219999997,0
16200.0,0.25283864,0.4402,16200.0,1803.0530231136001,0
30000.0,0.111547425,0.4402,30000.0,1473.0952945499998,1
7500.0,0.056332797,0.4402,7500.0,185.98272929549998,0
15000.0,0.3172962,0.4402,15000.0,2095.1068085999996,0
15700.0,0.15334803,0.4402,15700.0,1059.8097040541998,0
13300.0,0.04072465,0.4402,13300.0,238.42897936900002,0
6500.0,0.22066998,0.4402,6500.0,631.403013774,0
7100.0,0.39643446,0.4402,7100.0,1239.0241899732,0
10000.0,0.2336421,0.4402,10000.0,1028.4925242,0
16300.0,0.1069072,0.4402,16300.0,767.0869558719999,0
12000.0,0.021629272,0.4402,12000.0,114.2544664128,0
14000.0,0.37162897,0.4402,14000.0,2290.275016316,0
6000.0,0.29574022,0.4402,6000.0,781.109069064,0
24000.0,0.2575573,0.4402,24000.0,2721.04136304,0
30800.0,0.35393152,0.4402,30800.0,4798.6601772032,0
17000.0,0.28891578,0.4402,17000.0,2162.072348052,0
6000.0,0.05181131,0.4402,6000.0,136.844031972,0
34750.0,0.41817632,0.4402,34750.0,6396.822258224,0
20000.0,0.14910914,0.4402,20000.0,1312.75686856,1
5000.0,0.2830357,0.4402,5000.0,622.9615756999999,1
11000.0,0.058525242,0.4402,11000.0,283.3909268124,1
30000.0,0.33718225,0.4402,30000.0,4452.8287935,0
8000.0,0.17630967,0.4402,8000.0,620.8921338719999,1
1000.0,0.034301292,0.4402,1000.0,15.099428738399997,0
6000.0,0.35366562,0.4402,6000.0,934.1016355439999,0
12000.0,0.114330985,0.4402,12000.0,603.941995164,0
3000.0,0.27955708,0.4402,3000.0,369.18307984800003,0
8650.0,0.022579685,0.4402,8650.0,85.97734396505,0
15000.0,0.063437246,0.4402,15000.0,418.876135338,1
5000.0,0.11447959,0.4402,5000.0,251.96957759,0
8000.0,0.3101115,0.4402,8000.0,1092.0886583999998,0
22400.0,0.33481535,0.4402,22400.0,3301.4400623680003,0
6000.0,0.013635874,0.4402,6000.0,36.0150704088,0
10400.0,0.15739802,0.4402,10400.0,720.5807274016,1
8000.0,0.2680287,0.4402,8000.0,943.88986992,1
32475.0,0.31975976,0.4402,32475.0,4571.1240502812,1
24000.0,0.068130516,0.4402,24000.0,719.7852754368,0
10200.0,0.10081226,0.4402,10200.0,452.65107989039996,0
15000.0,0.026631732,0.4402,15000.0,175.849326396,0
6000.0,0.23809685,0.4402,6000.0,628.86140022,0
14700.0,0.10473281,0.4402,14700.0,677.7197295413999,0
5000.0,0.4829692,0.4402,5000.0,1063.0152091999998,1
19000.0,0.33826223,0.4402,19000.0,2829.157639274,0
12000.0,0.42769173,0.4402,12000.0,2259.238794552,0
12000.0,0.10051069,0.4402,12000.0,530.937668856,0
22000.0,0.02507546,0.4402,22000.0,242.840784824,0
6000.0,0.015398577,0.4402,6000.0,40.6707215724,0
20000.0,0.9999378,0.4402,20000.0,8803.4523912,1
7000.0,0.071080044,0.4402,7000.0,219.02604758159995,0
12775.0,0.9851053,0.4402,12775.0,5539.793835341499,1
3500.0,0.024412548,0.4402,3500.0,37.61241270359999,0
8000.0,0.020652758,0.4402,8000.0,72.7307525728,0
35000.0,0.096231714,0.4402,35000.0,1482.642017598,0
17000.0,0.06080978,0.4402,17000.0,455.063907652,0
25000.0,0.29412264,0.4402,25000.0,3236.8196531999993,1
10000.0,0.067659914,0.4402,10000.0,297.838941428,1
12000.0,0.43689436,0.4402,12000.0,2307.850767264,0
8000.0,0.12698944,0.4402,8000.0,447.206011904,0
8000.0,0.5301655,0.4402,8000.0,1867.0308248,0
15000.0,0.17534143,0.4402,15000.0,1157.7794622899999,0
16625.0,0.35961705,0.4402,16625.0,2631.79444744125,0
20000.0,0.12583993,0.4402,20000.0,1107.89474372,0
20000.0,0.10479661,0.4402,20000.0,922.6293544399999,0
7800.0,0.29267454,0.4402,7800.0,1004.9155935624,1
8000.0,0.082366236,0.4402,8000.0,290.06093669759997,0
35000.0,0.33907875,0.4402,35000.0,5224.18630125,1
30000.0,0.33003238,0.4402,30000.0,4358.40761028,0
6000.0,0.25983584,0.4402,6000.0,686.2784206079999,0
10000.0,0.028500821,0.4402,10000.0,125.46061404199999,0
17875.0,0.24215409,0.4402,17875.0,1905.40761872175,0
8000.0,0.20068164,0.4402,8000.0,706.720463424,0
6875.0,0.2360801,0.4402,6875.0,714.4669126375,0
16000.0,0.11557414,0.4402,16000.0,814.011782848,1
5000.0,0.99999094,0.4402,5000.0,2200.98005894,1
6750.0,0.15673034,0.4402,6750.0,465.700695759,0
11150.0,0.15812209,0.4402,11150.0,776.0995858006999,0
14825.0,0.09434027,0.4402,14825.0,615.66130011055,1
15600.0,0.2893839,0.4402,15600.0,1987.233967368,1
13000.0,0.3746928,0.4402,13000.0,2144.2170172799997,0
11000.0,0.043567248,0.4402,11000.0,210.9613282656,0
17100.0,0.28614587,0.4402,17100.0,2153.9401447554,0
30000.0,0.031607732,0.4402,30000.0,417.41170879199996,0
11325.0,0.111021765,0.4402,11325.0,553.4729192927249,0
30000.0,0.2829445,0.4402,30000.0,3736.5650669999995,0
21000.0,0.044037137,0.4402,21000.0,407.08810185539994,0
6000.0,0.32701832,0.4402,6000.0,863.7207867839999,0
20250.0,0.18902238,0.4402,20250.0,1684.9549464389997,1
6500.0,0.15398046,0.4402,6500.0,440.58429019799996,0
12000.0,0.037965994,0.4402,12000.0,200.5515667056,0
6000.0,0.44647536,0.4402,6000.0,1179.230720832,0
25000.0,0.30633906,0.4402,25000.0,3371.2613552999997,0
15500.0,0.083119564,0.4402,15500.0,567.1330971284,0
18650.0,0.079484224,0.4402,18650.0,652.5440182995201,0
23250.0,0.07716124,0.4402,23250.0,789.718284966,0
10000.0,0.07888125,0.4402,10000.0,347.2352625,0
19175.0,0.2173771,0.4402,19175.0,1834.8442338784998,0
35000.0,0.46495,0.4402,35000.0,7163.4846499999985,1
2000.0,0.460918,0.4402,2000.0,405.79220719999995,1
6300.0,0.042644415,0.4402,6300.0,118.26405034289999,0
4000.0,0.2534852,0.4402,4000.0,446.33674016000003,0
18000.0,0.3037308,0.4402,18000.0,2406.64136688,0
2000.0,0.06606713,0.4402,2000.0,58.165501252,0
31000.0,0.12486771,0.4402,31000.0,1703.969744202,0
9000.0,0.04862859,0.4402,9000.0,192.65674786199997,0
20000.0,0.34018627,0.4402,20000.0,2994.9999210799997,0
30000.0,0.15359941,0.4402,30000.0,2028.43380846,0
18175.0,0.15085194,0.4402,18175.0,1206.9113109819,0
16200.0,0.24734245,0.4402,16200.0,1763.858373138,0
20000.0,0.030698968,0.4402,20000.0,270.273714272,0
35000.0,0.090021424,0.4402,35000.0,1386.9600795679999,1
10000.0,0.25042078,0.4402,10000.0,1102.35227356,0
12000.0,0.9999938,0.4402,12000.0,5282.3672491199995,1
14000.0,0.2640543,0.4402,14000.0,1627.31384004,1
24000.0,0.1593463,0.4402,24000.0,1683.4617902399998,1
